Country.Name,Country.Code,Region,IncomeGroup,year,pop_total,perc_urban_pop,pop_in_largest_city,GDP_in_USD
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,1991,107776,41.949,NA,254829629.62963
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,1992,107950,42.306,NA,277954111.111111
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,1993,108033,42.663,NA,286307814.814815
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,1994,108053,43.021,NA,289438481.481481
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,1995,108035,43.38,NA,316008481.481481
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,1996,107976,43.741,NA,331489703.703704
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,1997,107895,44.1,NA,347770000
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,1998,107801,44.461,NA,373619851.851852
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,1999,107758,44.823,NA,390719148.148148
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2000,107784,45.186,NA,396261370.37037
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2001,107896,45.548,NA,430039296.296296
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2002,108097,45.914,NA,461883444.444444
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2003,108326,46.283,NA,481806296.296296
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2004,108512,46.656,NA,521975111.111111
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2005,108614,47.032,NA,550728666.666667
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2006,108603,47.412,NA,610930037.037037
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2007,108518,47.794,NA,684446259.259259
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2008,108393,48.18,NA,695428851.851852
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2009,108287,48.569,NA,674922481.481481
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2010,108255,48.961,NA,681225925.925926
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2011,108316,49.356,NA,676129629.62963
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2012,108435,49.754,NA,692933333.333333
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2013,108622,50.154,NA,721207407.407407
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2014,108861,50.558,NA,727714814.814815
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2015,109148,50.964,NA,755400000
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2016,109459,51.373,NA,774429629.62963
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2017,109827,51.784,NA,792177777.777778
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2018,110210,52.198,NA,811300000
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2019,110589,52.614,NA,824718518.518518
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,2020,NA,NA,NA,NA
Suriname,SUR,Latin America & Caribbean,Upper middle income,1960,287870,47.26,NA,99650000
Suriname,SUR,Latin America & Caribbean,Upper middle income,1961,295913,47.297,NA,107700000
Suriname,SUR,Latin America & Caribbean,Upper middle income,1962,303894,47.335,NA,116150000
Suriname,SUR,Latin America & Caribbean,Upper middle income,1963,311945,47.372,NA,125950000
Suriname,SUR,Latin America & Caribbean,Upper middle income,1964,320267,47.341,NA,134400000
Suriname,SUR,Latin America & Caribbean,Upper middle income,1965,328939,47.109,NA,154150000
Suriname,SUR,Latin America & Caribbean,Upper middle income,1966,338155,46.877,NA,190350000
Suriname,SUR,Latin America & Caribbean,Upper middle income,1967,347673,46.644,NA,220700000
Suriname,SUR,Latin America & Caribbean,Upper middle income,1968,356551,46.412,NA,241350000
Suriname,SUR,Latin America & Caribbean,Upper middle income,1969,363574,46.18,NA,259650000
Suriname,SUR,Latin America & Caribbean,Upper middle income,1970,367926,45.948,NA,274900000
Suriname,SUR,Latin America & Caribbean,Upper middle income,1971,369230,45.716,NA,301000000
Suriname,SUR,Latin America & Caribbean,Upper middle income,1972,367907,46.76,NA,311950000
Suriname,SUR,Latin America & Caribbean,Upper middle income,1973,364907,49.087,NA,339450000
Suriname,SUR,Latin America & Caribbean,Upper middle income,1974,361665,51.421,NA,409850000
Suriname,SUR,Latin America & Caribbean,Upper middle income,1975,359234,53.749,NA,465500000
Suriname,SUR,Latin America & Caribbean,Upper middle income,1976,357949,56.064,NA,505500000
Suriname,SUR,Latin America & Caribbean,Upper middle income,1977,357649,58.346,NA,641500000
Suriname,SUR,Latin America & Caribbean,Upper middle income,1978,358103,60.597,NA,735500000
Suriname,SUR,Latin America & Caribbean,Upper middle income,1979,358826,62.803,NA,782500000
Suriname,SUR,Latin America & Caribbean,Upper middle income,1980,359531,64.96,NA,795000000
Suriname,SUR,Latin America & Caribbean,Upper middle income,1981,360144,65.035,NA,889000000
Suriname,SUR,Latin America & Caribbean,Upper middle income,1982,360927,65.11,NA,915000000
Suriname,SUR,Latin America & Caribbean,Upper middle income,1983,362282,65.184,NA,883500000
Suriname,SUR,Latin America & Caribbean,Upper middle income,1984,364722,65.259,NA,864000000
Suriname,SUR,Latin America & Caribbean,Upper middle income,1985,368636,65.334,NA,873000000
Suriname,SUR,Latin America & Caribbean,Upper middle income,1986,374133,65.408,NA,891000000
Suriname,SUR,Latin America & Caribbean,Upper middle income,1987,381033,65.483,NA,980000000
Suriname,SUR,Latin America & Caribbean,Upper middle income,1988,388877,65.557,NA,1161000000
Suriname,SUR,Latin America & Caribbean,Upper middle income,1989,397082,65.632,NA,542600000
Suriname,SUR,Latin America & Caribbean,Upper middle income,1990,405169,65.706,NA,388400000
Suriname,SUR,Latin America & Caribbean,Upper middle income,1991,413009,65.78,NA,448100000
Suriname,SUR,Latin America & Caribbean,Upper middle income,1992,420658,65.854,NA,404600000
Suriname,SUR,Latin America & Caribbean,Upper middle income,1993,428028,65.928,NA,428764705.882353
Suriname,SUR,Latin America & Caribbean,Upper middle income,1994,435099,66.002,NA,605492537.313433
Suriname,SUR,Latin America & Caribbean,Upper middle income,1995,441851,66.076,NA,691590497.737557
Suriname,SUR,Latin America & Caribbean,Upper middle income,1996,448207,66.15,NA,861411471.321696
Suriname,SUR,Latin America & Caribbean,Upper middle income,1997,454165,66.223,NA,926422500
Suriname,SUR,Latin America & Caribbean,Upper middle income,1998,459838,66.297,NA,1110850000
Suriname,SUR,Latin America & Caribbean,Upper middle income,1999,465380,66.371,NA,886290697.674419
Suriname,SUR,Latin America & Caribbean,Upper middle income,2000,470944,66.444,NA,947671969.69697
Suriname,SUR,Latin America & Caribbean,Upper middle income,2001,476574,66.517,NA,834279357.798165
Suriname,SUR,Latin America & Caribbean,Upper middle income,2002,482228,66.591,NA,1093574468.08511
Suriname,SUR,Latin America & Caribbean,Upper middle income,2003,487938,66.664,NA,1274190311.41869
Suriname,SUR,Latin America & Caribbean,Upper middle income,2004,493680,66.737,NA,1484092538.40527
Suriname,SUR,Latin America & Caribbean,Upper middle income,2005,499461,66.682,NA,1793388732.29125
Suriname,SUR,Latin America & Caribbean,Upper middle income,2006,505292,66.615,NA,2626380435.17877
Suriname,SUR,Latin America & Caribbean,Upper middle income,2007,511181,66.547,NA,2936612021.85792
Suriname,SUR,Latin America & Caribbean,Upper middle income,2008,517122,66.479,NA,3532969034.60838
Suriname,SUR,Latin America & Caribbean,Upper middle income,2009,523113,66.412,NA,3875409836.06557
Suriname,SUR,Latin America & Caribbean,Upper middle income,2010,529126,66.344,NA,4368398047.64333
Suriname,SUR,Latin America & Caribbean,Upper middle income,2011,535177,66.276,NA,4422276621.78703
Suriname,SUR,Latin America & Caribbean,Upper middle income,2012,541247,66.208,NA,4980000000
Suriname,SUR,Latin America & Caribbean,Upper middle income,2013,547295,66.14,NA,5145757575.75758
Suriname,SUR,Latin America & Caribbean,Upper middle income,2014,553278,66.089,NA,5240606060.60606
Suriname,SUR,Latin America & Caribbean,Upper middle income,2015,559136,66.056,NA,4787367928.11777
Suriname,SUR,Latin America & Caribbean,Upper middle income,2016,564883,66.04,NA,3128953536.91038
Suriname,SUR,Latin America & Caribbean,Upper middle income,2017,570501,66.041,NA,3216207914.31281
Suriname,SUR,Latin America & Caribbean,Upper middle income,2018,575987,66.06,NA,3464656616.41541
Suriname,SUR,Latin America & Caribbean,Upper middle income,2019,581363,66.095,NA,3697371949.58434
Suriname,SUR,Latin America & Caribbean,Upper middle income,2020,NA,NA,NA,NA
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1960,847979,34.155,179979,535670127.748935
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1961,864818,35.004,188346,584961208.656595
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1962,879441,35.864,197113,619319197.340022
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1963,891944,36.734,206289,678235373.038558
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1964,902613,37.613,215906,711893367.55527
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1965,911737,38.498,225943,736568861.926151
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1966,919217,39.392,236461,723735635.536371
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1967,925235,40.294,247468,761981474.023359
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1968,930795,41.203,259005,758899950
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1969,937186,42.115,271045,779200000
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1970,945360,43.035,283663,821850000
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1971,955741,43.959,296868,896754316.674262
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1972,968136,44.888,310707,1083381044.08473
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1973,982010,45.819,325150,1308799458.96284
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1974,996493,46.754,340287,2042031901.42217
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1975,1010936,47.691,356128,2442667573.04821
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1976,1025107,48.631,372729,2500410583.79177
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1977,1039212,49.57,390056,3138666666.66667
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1978,1053558,50.51,408214,3562333458.33333
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1979,1068640,51.449,427217,4602416625
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1980,1084744,52.284,444958,6235833333.33333
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1981,1101983,52.468,449653,6992083333.33333
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1982,1120020,52.653,454405,8140416666.66667
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1983,1138071,52.837,459206,7763750000
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1984,1155074,53.021,464065,7757083333.33333
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1985,1170285,53.205,468961,7375918367.34694
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1986,1183381,53.389,473917,4794444444.44444
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1987,1194541,53.573,478924,4797777777.77778
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1988,1204153,53.757,483992,4496852073.46896
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1989,1212857,53.941,489099,4323058823.52941
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1990,1221116,54.124,494267,5068000000
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1991,1229103,54.308,499489,5307905882.35294
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1992,1236683,54.491,504774,5439552941.17647
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1993,1243616,54.674,510101,4669488516.37981
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1994,1249520,54.857,515491,4947205860.01451
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1995,1254200,55.04,520937,5329214163.22001
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1996,1257549,55.224,526450,5759537726.26601
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1997,1259848,55.406,532004,5737751331.63779
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1998,1261695,55.589,537626,6043694330.21609
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,1999,1263933,55.771,543307,6808982520.75759
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2000,1267153,55.905,548271,8154338232.95978
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2001,1271632,55.718,548056,8824873259.32105
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2002,1277213,55.53,547842,9008273720.93395
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2003,1283559,55.343,547627,11305459802.0683
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2004,1290123,55.155,547412,13280275123.0354
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2005,1296502,54.967,547198,15982282462.3786
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2006,1302561,54.779,546984,18369361094.3886
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2007,1308451,54.59,546769,21641620049.9352
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2008,1314443,54.402,546555,27871587349.5413
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2009,1320930,54.213,546341,19172165225.5015
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2010,1328147,54.025,546127,22157948396.2042
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2011,1336178,53.836,545913,25433011405.3017
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2012,1344817,53.671,545699,25763220107.0051
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2013,1353700,53.53,545485,27268478564.5547
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2014,1362342,53.413,545272,27615843098.0949
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2015,1370328,53.319,545058,25062893969.3292
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2016,1377564,53.25,544844,22284780326.8856
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2017,1384072,53.205,544631,22474828527.1775
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2018,1389858,53.184,544417,23808146747.7994
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2019,1394973,53.187,544259,24269714809.9078
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2020,NA,NA,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,1960,5824,47.679,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,1961,5874,48.021,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,1962,5884,48.364,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,1963,5870,48.706,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,1964,5848,49.049,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,1965,5823,49.392,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,1966,5791,49.734,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,1967,5764,50.077,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,1968,5744,50.42,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,1969,5773,50.763,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,1970,5841,51.106,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,1971,5971,51.487,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,1972,6157,51.882,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,1973,6381,52.275,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,1974,6606,52.669,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,1975,6827,53.063,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,1976,7015,53.456,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,1977,7198,53.848,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,1978,7385,54.24,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,1979,7613,54.632,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,1980,7888,55.259,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,1981,8235,57.358,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,1982,8654,59.435,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,1983,9104,61.478,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,1984,9556,63.484,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,1985,9970,65.439,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,1986,10357,67.345,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,1987,10724,69.197,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,1988,11093,70.99,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,1989,11548,72.716,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,1990,12111,74.343,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,1991,12811,75.537,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,1992,13632,76.694,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,1993,14526,77.81,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,1994,15407,78.888,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,1995,16216,79.928,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,1996,16926,80.93,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,1997,17567,81.89,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,1998,18232,82.814,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,1999,19065,83.7,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,2000,20164,84.55,NA,NA
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,2001,21573,85.362,NA,358744800
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,2002,23232,86.007,NA,366707900
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,2003,25011,86.608,NA,409753600
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,2004,26700,87.188,NA,485598800
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,2005,28180,87.745,NA,578645800
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,2006,29391,88.281,NA,721891500
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,2007,30385,88.797,NA,773489700
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,2008,31202,89.294,NA,862683600
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,2009,31934,89.77,NA,703175800
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,2010,32660,90.228,NA,686787800
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,2011,33377,90.668,NA,728789600
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,2012,34066,91.09,NA,727161000
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,2013,34731,91.483,NA,754238000
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,2014,35369,91.851,NA,841070000
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,2015,35981,92.195,NA,942070000
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,2016,36559,92.517,NA,1032452000
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,2017,37115,92.817,NA,1022365000
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,2018,37665,93.098,NA,1113178000
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,2019,38191,93.36,NA,1197415000
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,2020,NA,NA,NA,NA
Uruguay,URY,Latin America & Caribbean,High income,1960,2538643,80.241,1284958,1242289239.20493
Uruguay,URY,Latin America & Caribbean,High income,1961,2571681,80.462,1292480,1547388781.43133
Uruguay,URY,Latin America & Caribbean,High income,1962,2603882,80.681,1300058,1710004407.22785
Uruguay,URY,Latin America & Caribbean,High income,1963,2635126,80.899,1307679,1539681490.78174
Uruguay,URY,Latin America & Caribbean,High income,1964,2665388,81.114,1315356,1975701816.46615
Uruguay,URY,Latin America & Caribbean,High income,1965,2694536,81.328,1323057,1890769326.14221
Uruguay,URY,Latin America & Caribbean,High income,1966,2722875,81.539,1330813,1809183974.52669
Uruguay,URY,Latin America & Caribbean,High income,1967,2750086,81.749,1338615,1597721080.00991
Uruguay,URY,Latin America & Caribbean,High income,1968,2774759,81.958,1346474,1593675330.16467
Uruguay,URY,Latin America & Caribbean,High income,1969,2795042,82.164,1354356,2004435483.87097
Uruguay,URY,Latin America & Caribbean,High income,1970,2809793,82.368,1362296,2137096774.19355
Uruguay,URY,Latin America & Caribbean,High income,1971,2818281,82.57,1370283,2807258064.51613
Uruguay,URY,Latin America & Caribbean,High income,1972,2821461,82.771,1378327,2189418001.37898
Uruguay,URY,Latin America & Caribbean,High income,1973,2822117,82.97,1386397,3964295672.52444
Uruguay,URY,Latin America & Caribbean,High income,1974,2824095,83.167,1394524,4090209681.97172
Uruguay,URY,Latin America & Caribbean,High income,1975,2830176,83.387,1402912,3538283322.07726
Uruguay,URY,Latin America & Caribbean,High income,1976,2841372,83.806,1413053,3667161241.48372
Uruguay,URY,Latin America & Caribbean,High income,1977,2856958,84.215,1423239,4114667062.64917
Uruguay,URY,Latin America & Caribbean,High income,1978,2875728,84.616,1433513,4910257282.93153
Uruguay,URY,Latin America & Caribbean,High income,1979,2895688,85.009,1443860,7181185277.98651
Uruguay,URY,Latin America & Caribbean,High income,1980,2915389,85.394,1454297,10163020115.7344
Uruguay,URY,Latin America & Caribbean,High income,1981,2934613,85.769,1464780,11048335541.4933
Uruguay,URY,Latin America & Caribbean,High income,1982,2953852,86.138,1475354,9178802162.6616
Uruguay,URY,Latin America & Caribbean,High income,1983,2973036,86.498,1486004,5102281255.99986
Uruguay,URY,Latin America & Caribbean,High income,1984,2992246,86.85,1496745,4850241442.17643
Uruguay,URY,Latin America & Caribbean,High income,1985,3011519,87.194,1507535,4732017873.38369
Uruguay,URY,Latin America & Caribbean,High income,1986,3030649,87.558,1516381,5880112788.40947
Uruguay,URY,Latin America & Caribbean,High income,1987,3049581,87.926,1524350,7367494080.40014
Uruguay,URY,Latin America & Caribbean,High income,1988,3068705,88.285,1532372,8213515458.51139
Uruguay,URY,Latin America & Caribbean,High income,1989,3088595,88.633,1540415,8438951476.06644
Uruguay,URY,Latin America & Caribbean,High income,1990,3109601,88.973,1548510,9298839655.23138
Uruguay,URY,Latin America & Caribbean,High income,1991,3131660,89.304,1556648,11205971155.2758
Uruguay,URY,Latin America & Caribbean,High income,1992,3154464,89.627,1564840,12878199880.9839
Uruguay,URY,Latin America & Caribbean,High income,1993,3177745,89.94,1573053,15002106518.4847
Uruguay,URY,Latin America & Caribbean,High income,1994,3201151,90.245,1581320,17474647792.3829
Uruguay,URY,Latin America & Caribbean,High income,1995,3224281,90.542,1589631,19297663096.5506
Uruguay,URY,Latin America & Caribbean,High income,1996,3247381,90.835,1597189,20515543039.2132
Uruguay,URY,Latin America & Caribbean,High income,1997,3270164,91.147,1597988,23969823008.9738
Uruguay,URY,Latin America & Caribbean,High income,1998,3291053,91.45,1598789,25385928193.1723
Uruguay,URY,Latin America & Caribbean,High income,1999,3308012,91.743,1599589,23983945187.5685
Uruguay,URY,Latin America & Caribbean,High income,2000,3319736,92.028,1600392,22823255803.0657
Uruguay,URY,Latin America & Caribbean,High income,2001,3325473,92.303,1601192,20898788417.4371
Uruguay,URY,Latin America & Caribbean,High income,2002,3326040,92.569,1601994,13606494597.2917
Uruguay,URY,Latin America & Caribbean,High income,2003,3323668,92.828,1602797,12045631091.1744
Uruguay,URY,Latin America & Caribbean,High income,2004,3321476,93.078,1603601,13686329889.6112
Uruguay,URY,Latin America & Caribbean,High income,2005,3321803,93.319,1612740,17362857684.8695
Uruguay,URY,Latin America & Caribbean,High income,2006,3325401,93.553,1621967,19579457964.7544
Uruguay,URY,Latin America & Caribbean,High income,2007,3331749,93.779,1631247,23410572633.2882
Uruguay,URY,Latin America & Caribbean,High income,2008,3340221,93.998,1640593,30366213118.4076
Uruguay,URY,Latin America & Caribbean,High income,2009,3349676,94.209,1649967,31660911278.5627
Uruguay,URY,Latin America & Caribbean,High income,2010,3359275,94.414,1659407,40284481653.4343
Uruguay,URY,Latin America & Caribbean,High income,2011,3368934,94.612,1668901,47962439302.6658
Uruguay,URY,Latin America & Caribbean,High income,2012,3378974,94.739,1678462,51264390114.2305
Uruguay,URY,Latin America & Caribbean,High income,2013,3389439,94.843,1688078,57531233351.2089
Uruguay,URY,Latin America & Caribbean,High income,2014,3400434,94.945,1697749,57236013087.7063
Uruguay,URY,Latin America & Caribbean,High income,2015,3412009,95.045,1707475,53274304222.1829
Uruguay,URY,Latin America & Caribbean,High income,2016,3424132,95.144,1717257,52687612262.177
Uruguay,URY,Latin America & Caribbean,High income,2017,3436646,95.24,1727095,59530088537.3307
Uruguay,URY,Latin America & Caribbean,High income,2018,3449299,95.334,1736989,59596885024.3487
Uruguay,URY,Latin America & Caribbean,High income,2019,3461734,95.426,1744700,56045912952.9732
Uruguay,URY,Latin America & Caribbean,High income,2020,NA,NA,NA,NA
"Venezuela, RB",VEN,Latin America & Caribbean,Upper middle income,1960,8141841,61.613,1315531,7779090909.09091
"Venezuela, RB",VEN,Latin America & Caribbean,Upper middle income,1961,8439261,62.875,1392520,8189090909.09091
"Venezuela, RB",VEN,Latin America & Caribbean,Upper middle income,1962,8742777,63.933,1454464,8946969696.9697
"Venezuela, RB",VEN,Latin America & Caribbean,Upper middle income,1963,9052635,64.977,1519164,9753333333.33333
"Venezuela, RB",VEN,Latin America & Caribbean,Upper middle income,1964,9369096,66.009,1586838,8099318181.81818
"Venezuela, RB",VEN,Latin America & Caribbean,Upper middle income,1965,9692278,67.022,1657327,8427777777.77778
"Venezuela, RB",VEN,Latin America & Caribbean,Upper middle income,1966,10022592,68.022,1731051,8781333333.33333
"Venezuela, RB",VEN,Latin America & Caribbean,Upper middle income,1967,10359745,69.005,1808055,9250000000
"Venezuela, RB",VEN,Latin America & Caribbean,Upper middle income,1968,10702291,69.973,1888597,10034444444.4444
"Venezuela, RB",VEN,Latin America & Caribbean,Upper middle income,1969,11048262,70.92,1972490,10285111111.1111
"Venezuela, RB",VEN,Latin America & Caribbean,Upper middle income,1970,11396393,71.852,2060234,11561111111.1111
"Venezuela, RB",VEN,Latin America & Caribbean,Upper middle income,1971,11745945,72.764,2151881,12986590909.0909
"Venezuela, RB",VEN,Latin America & Caribbean,Upper middle income,1972,12097694,73.575,2211612,13977727272.7273
"Venezuela, RB",VEN,Latin America & Caribbean,Upper middle income,1973,12453718,74.325,2254051,17035581395.3488
